date,quality,station,temp,time
1997-04-12,Y,107440,-1.6,05:00:00
1997-08-07,G,107440,20.7,21:00:00
1997-08-18,Y,107440,18.2,22:00:00
1997-10-10,Y,107440,7.3,07:00:00
1997-11-18,Y,107440,0.6,19:00:00
1998-01-17,Y,107440,1.4,22:00:00
1998-02-21,Y,107440,6.3,10:00:00
1998-04-28,Y,107440,3.6,10:00:00
1998-06-01,Y,107440,6.0,22:00:00
1998-06-22,Y,107440,7.4,04:00:00
1998-07-08,Y,107440,15.0,07:00:00
1998-10-13,G,107440,8.3,18:00:00
1998-11-12,Y,107440,2.3,14:00:00
1998-12-26,G,107440,1.0,12:00:00
1999-01-16,G,107440,2.4,12:00:00
1999-02-15,Y,107440,0.9,04:00:00
1999-02-28,Y,107440,1.6,17:00:00
1999-05-28,Y,107440,8.6,05:00:00
1999-08-14,Y,107440,15.9,17:00:00
1999-11-16,G,107440,0.9,09:00:00
1999-12-29,Y,107440,-4.1,23:00:00
2000-04-06,G,107440,2.0,21:00:00
2000-09-04,Y,107440,11.9,14:00:00
2000-10-02,Y,107440,12.0,07:00:00
2000-10-28,G,107440,5.3,21:00:00
2000-11-26,Y,107440,5.3,10:00:00
2000-12-18,G,107440,2.1,21:00:00
2001-04-19,G,107440,1.0,18:00:00
2001-06-03,Y,107440,5.2,01:00:00
2001-06-11,Y,107440,13.4,10:00:00
2001-06-16,G,107440,12.4,18:00:00
2001-08-10,Y,107440,17.0,17:00:00
2001-09-08,Y,107440,11.9,07:00:00
2001-09-14,Y,107440,13.4,13:00:00
2001-09-27,Y,107440,11.8,16:00:00
2001-10-15,G,107440,7.1,03:00:00
2002-01-19,Y,107440,1.1,02:00:00
2002-04-24,Y,107440,9.7,20:00:00
2002-05-14,G,107440,8.3,03:00:00
2002-05-18,G,107440,6.6,03:00:00
2002-06-17,Y,107440,14.5,05:00:00
2002-07-05,Y,107440,18.3,11:00:00
2002-08-21,G,107440,18.4,06:00:00
2002-08-31,Y,107440,13.7,19:00:00
2002-09-13,Y,107440,14.0,22:00:00
2002-10-10,G,107440,5.2,18:00:00
2002-10-28,G,107440,4.2,18:00:00
2002-11-10,Y,107440,0.0,11:00:00
2002-11-16,Y,107440,2.6,20:00:00
2002-11-23,Y,107440,0.9,08:00:00
2003-03-01,Y,107440,-5.6,22:00:00
2003-03-22,G,107440,1.7,00:00:00
2003-04-04,Y,107440,-0.4,01:00:00
2003-05-05,Y,107440,3.6,01:00:00
2003-06-09,Y,107440,11.4,19:00:00
2003-08-07,G,107440,17.3,03:00:00
2003-09-04,Y,107440,15.5,08:00:00
2003-10-13,G,107440,5.9,00:00:00
2004-05-02,Y,107440,10.8,22:00:00
2004-07-22,Y,107440,17.4,10:00:00
2004-08-10,Y,107440,19.1,01:00:00
2004-09-22,Y,107440,10.0,02:00:00
2004-11-18,Y,107440,-0.5,20:00:00
2005-01-19,G,107440,-0.4,18:00:00
2005-10-20,Y,107440,7.4,23:00:00
2005-10-26,Y,107440,4.6,13:00:00
2005-11-10,Y,107440,8.3,04:00:00
2005-11-30,Y,107440,-3.1,14:00:00
2006-02-01,Y,107440,3.6,20:00:00
2006-04-11,G,107440,3.8,09:00:00
2006-06-11,Y,107440,13.1,19:00:00
2006-08-26,Y,107440,18.2,22:00:00
2006-10-11,Y,107440,9.6,19:00:00
2007-05-18,Y,107440,8.7,16:00:00
2007-07-06,G,107440,16.2,06:00:00
2007-09-26,G,107440,11.0,00:00:00
2007-10-18,Y,107440,7.7,14:00:00
2007-10-21,Y,107440,5.6,05:00:00
2007-12-23,G,107440,0.1,09:00:00
2008-01-05,G,107440,-0.7,15:00:00
2008-01-14,G,107440,3.3,15:00:00
2008-01-28,Y,107440,1.1,22:00:00
2008-02-04,Y,107440,0.9,07:00:00
2008-03-01,Y,107440,1.9,14:00:00
2008-03-01,G,107440,1.4,21:00:00
2008-06-16,G,107440,13.3,15:00:00
2008-07-15,Y,107440,22.0,14:00:00
2008-07-25,Y,107440,21.0,17:00:00
2008-08-08,Y,107440,15.4,16:00:00
2008-08-26,Y,107440,15.9,14:00:00
2008-09-06,Y,107440,12.4,04:00:00
2008-11-30,Y,107440,3.0,14:00:00
2009-01-06,Y,107440,-0.2,14:00:00
2009-01-14,G,107440,0.0,18:00:00
2009-04-08,Y,107440,0.0,05:00:00
2009-07-05,G,107440,12.9,06:00:00
2009-09-12,Y,107440,12.0,11:00:00
2009-10-07,Y,107440,10.2,10:00:00
2009-10-22,G,107440,6.4,09:00:00
2009-12-05,Y,107440,3.6,01:00:00
2009-12-16,G,107440,-0.4,03:00:00
2009-12-23,Y,107440,-1.6,10:00:00
2010-01-17,Y,107440,-1.2,07:00:00
2010-06-05,G,107440,9.9,00:00:00
2010-07-02,Y,107440,16.9,13:00:00
2010-07-11,Y,107440,17.8,05:00:00
2010-09-11,G,107440,13.7,03:00:00
2010-10-25,G,107440,4.0,21:00:00
2011-04-02,G,107440,6.4,20:00:00
2011-05-02,G,107440,2.8,06:00:00
2011-05-10,G,107440,6.7,14:00:00
2011-06-27,G,107440,17.5,21:00:00
2011-07-03,G,107440,15.2,01:00:00
2011-07-17,G,107440,17.9,20:00:00
2011-10-29,G,107440,5.6,06:00:00
2011-11-03,G,107440,8.3,00:00:00
2011-11-27,G,107440,2.6,21:00:00
2011-12-25,G,107440,4.5,14:00:00
2012-01-15,G,107440,-1.8,01:00:00
2012-01-28,G,107440,-1.5,08:00:00
2012-03-29,G,107440,3.5,18:00:00
2012-05-27,G,107440,16.2,17:00:00
2012-07-05,G,107440,15.8,14:00:00
2012-08-01,G,107440,17.3,10:00:00
2012-09-12,G,107440,14.9,16:00:00
2012-12-03,G,107440,-10.4,09:00:00
2013-01-05,G,107440,0.1,06:00:00
2013-01-13,G,107440,-8.8,06:00:00
2013-01-24,G,107440,-4.9,15:00:00
2013-03-19,G,107440,-3.5,20:00:00
2013-06-20,G,107440,18.0,13:00:00
2013-06-21,G,107440,14.0,22:00:00
2013-06-28,G,107440,16.4,06:00:00
2013-09-07,G,107440,19.6,11:00:00
2013-12-17,G,107440,2.1,21:00:00
2014-01-14,G,107440,-3.2,14:00:00
2014-02-21,G,107440,-0.8,04:00:00
2014-04-26,G,107440,7.1,06:00:00
2014-05-02,G,107440,5.0,22:00:00
2014-05-09,G,107440,4.6,12:00:00
2014-06-04,G,107440,11.2,13:00:00
2014-08-10,G,107440,21.9,14:00:00
2014-08-10,G,107440,20.8,16:00:00
2014-08-12,G,107440,20.2,11:00:00
2014-10-06,G,107440,8.8,10:00:00
2014-12-11,G,107440,4.0,10:00:00
2015-02-20,G,107440,3.5,06:00:00
2015-03-02,G,107440,2.0,05:00:00
2015-03-03,G,107440,0.9,12:00:00
2015-06-13,G,107440,13.0,03:00:00
2015-06-13,G,107440,12.3,15:00:00
2015-06-22,G,107440,12.3,11:00:00
2015-07-24,G,107440,16.6,21:00:00
2015-08-25,G,107440,18.2,04:00:00
2015-09-12,G,107440,14.3,07:00:00
2015-10-09,G,107440,5.3,02:00:00
2015-12-19,G,107440,4.4,13:00:00
1978-05-09,G,107450,1.0,21:00:00
1978-05-14,G,107450,1.5,18:00:00
1978-12-25,G,107450,-5.3,15:00:00
1979-03-02,G,107450,0.9,15:00:00
1979-03-21,G,107450,-1.1,18:00:00
1979-06-10,G,107450,13.5,12:00:00
1980-03-12,G,107450,-5.8,03:00:00
1980-12-13,G,107450,3.7,18:00:00
1981-07-24,G,107450,17.7,15:00:00
1981-11-22,G,107450,1.1,06:00:00
1982-07-01,G,107450,12.4,09:00:00
1982-08-07,G,107450,21.6,09:00:00
1983-04-10,G,107450,8.2,15:00:00
1984-10-09,G,107450,12.8,12:00:00
1985-04-12,G,107450,0.6,09:00:00
1985-07-01,G,107450,10.4,00:00:00
1985-12-10,G,107450,-11.0,09:00:00
1985-12-21,G,107450,1.3,12:00:00
1986-04-18,G,107450,0.2,15:00:00
1986-04-26,G,107450,2.0,03:00:00
1986-05-01,G,107450,3.9,00:00:00
1986-05-18,G,107450,6.3,00:00:00
1986-09-30,G,107450,10.4,15:00:00
1987-05-12,G,107450,1.4,15:00:00
1987-05-30,G,107450,5.8,18:00:00
1987-09-04,G,107450,6.1,00:00:00
1988-08-14,G,107450,16.3,12:00:00
1989-02-17,G,107450,0.4,09:00:00
1989-05-09,G,107450,13.4,12:00:00
1989-06-04,G,107450,8.7,12:00:00
1989-06-04,G,107450,8.0,15:00:00
1990-05-07,G,107450,10.3,09:00:00
1990-06-07,G,107450,10.0,15:00:00
1990-07-20,G,107450,13.7,09:00:00
1992-02-13,G,107450,-3.0,06:00:00
1992-03-08,G,107450,8.9,15:00:00
1992-09-11,G,107450,9.6,03:00:00
1992-09-14,G,107450,7.6,00:00:00
1993-03-12,G,107450,-0.3,09:00:00
1994-04-02,Y,107450,5.6,10:00:00
1994-06-24,Y,107450,7.9,04:00:00
1994-07-23,Y,107450,21.6,13:00:00
1994-09-27,Y,107450,6.9,05:00:00
1994-12-21,Y,107450,-0.9,22:00:00
1995-02-19,Y,107450,1.5,13:00:00
1995-03-03,Y,107450,-0.1,19:00:00
1995-03-06,G,107450,0.7,15:00:00
1995-03-11,Y,107450,1.5,11:00:00
1995-06-06,Y,107450,16.1,07:00:00
1995-06-16,Y,107450,18.8,19:00:00
1995-09-07,G,107450,13.2,21:00:00
1995-09-07,Y,107450,13.3,22:00:00
1995-09-26,Y,107450,14.5,11:00:00
1970-08-16,G,107530,14.4,06:00:00
1976-03-15,Y,107530,-5.0,06:00:00
1976-03-27,Y,107530,1.0,09:00:00
1976-06-23,Y,107530,11.0,09:00:00
1976-12-13,G,107530,-2.3,21:00:00
1977-01-07,G,107530,-0.1,12:00:00
1977-06-16,G,107530,9.8,06:00:00
1977-07-08,G,107530,11.5,00:00:00
1978-01-10,G,107530,0.6,21:00:00
1978-12-17,Y,107530,-4.2,21:00:00
1979-07-02,Y,107530,9.5,09:00:00
1979-11-07,G,107530,4.9,03:00:00
1979-11-27,G,107530,0.8,18:00:00
1979-12-19,Y,107530,-3.8,09:00:00
1982-06-11,G,107530,7.4,15:00:00
1982-09-15,G,107530,14.5,15:00:00
1982-10-30,G,107530,8.8,18:00:00
1985-05-14,G,107530,6.1,03:00:00
1985-08-29,G,107530,14.2,03:00:00
1985-09-21,G,107530,9.3,12:00:00
1985-11-02,G,107530,3.5,09:00:00
1986-01-30,G,107530,-3.7,21:00:00
1986-09-08,G,107530,8.7,03:00:00
1986-12-26,Y,107530,-1.1,07:00:00
1987-01-02,G,107530,-5.7,06:00:00
1987-01-03,Y,107530,-8.0,13:00:00
1987-01-21,G,107530,-1.0,12:00:00
1987-03-04,Y,107530,-13.0,19:00:00
1987-04-05,Y,107530,3.7,11:00:00
1987-04-21,Y,107530,-0.9,23:00:00
1987-06-08,Y,107530,12.0,16:00:00
1987-06-30,G,107530,12.8,06:00:00
1987-07-22,Y,107530,17.1,08:00:00
1987-08-30,Y,107530,9.7,08:00:00
1988-04-03,G,107530,0.8,12:00:00
1988-05-18,Y,107530,10.6,13:00:00
1988-09-30,G,107530,9.3,09:00:00
1989-02-12,Y,107530,2.4,07:00:00
1989-06-05,Y,107530,7.2,01:00:00
1989-08-25,Y,107530,9.4,16:00:00
1989-09-06,G,107530,14.0,09:00:00
1989-12-24,G,107530,-0.4,18:00:00
1990-01-27,G,107530,-3.5,00:00:00
1990-02-20,Y,107530,4.6,02:00:00
1990-03-05,Y,107530,2.8,22:00:00
1990-03-07,G,107530,0.4,06:00:00
1990-04-04,Y,107530,-2.2,22:36:00
1990-05-17,G,107530,7.8,18:00:00
1990-07-06,Y,107530,15.6,20:00:00
1990-07-17,Y,107530,13.4,19:00:00
1990-08-13,Y,107530,15.9,07:00:00
1990-08-19,Y,107530,15.9,01:00:00
1990-08-22,G,107530,16.0,03:00:00
1990-09-23,G,107530,8.4,18:00:00
1990-11-11,Y,107530,3.1,22:00:00
1990-11-16,G,107530,5.1,00:00:00
1990-12-09,Y,107530,0.8,20:00:00
1990-12-26,Y,107530,2.7,22:00:00
1990-12-29,Y,107530,1.5,04:00:00
1991-02-06,G,107530,-2.1,18:00:00
1991-06-15,Y,107530,9.4,08:00:00
1991-06-16,G,107530,6.4,00:00:00
1991-06-19,G,107530,9.5,06:00:00
1991-06-19,G,107530,10.4,09:00:00
1991-06-26,Y,107530,11.6,14:00:00
1991-07-19,G,107530,15.6,00:00:00
1991-09-02,Y,107530,19.0,17:00:00
1991-10-26,Y,107530,6.1,17:00:00
1991-11-13,Y,107530,5.1,17:00:00
1991-12-01,Y,107530,5.2,20:00:00
1991-12-11,G,107530,1.5,21:00:00
1992-01-06,Y,107530,-0.7,19:00:00
1992-01-21,Y,107530,1.7,17:00:00
1992-03-06,Y,107530,2.4,10:00:00
1992-04-15,G,107530,-0.5,00:00:00
1992-04-18,Y,107530,2.1,16:00:00
1967-10-19,G,108100,1.8,06:00:00
1968-03-25,G,108100,7.1,06:00:00
1968-03-27,G,108100,3.4,00:00:00
1968-09-04,G,108100,21.4,12:00:00
1968-09-25,G,108100,6.4,00:00:00
1969-01-11,G,108100,-5.1,12:00:00
1969-04-07,G,108100,-1.0,18:00:00
1969-05-26,G,108100,5.8,00:00:00
1969-09-30,G,108100,6.2,06:00:00
1969-12-01,G,108100,-10.0,06:00:00
1972-01-25,G,108100,-2.2,18:00:00
1972-10-26,G,108100,5.9,18:00:00
1972-12-05,G,108100,5.2,18:00:00
1973-02-23,G,108100,-4.2,06:00:00
1973-05-30,G,108100,16.3,12:00:00
1973-06-21,G,108100,10.0,03:00:00
1973-07-11,G,108100,18.7,12:00:00
1973-10-01,G,108100,6.2,18:00:00
1973-12-03,G,108100,-2.8,03:00:00
1974-03-27,G,108100,9.8,12:00:00
1974-05-25,G,108100,7.6,09:00:00
1975-02-21,G,108100,3.8,15:00:00
1975-07-15,G,108100,13.4,03:00:00
1976-03-06,G,108100,-9.4,00:00:00
1977-02-28,G,108100,-0.6,18:00:00
1977-03-27,G,108100,-1.8,18:00:00
1977-04-19,G,108100,2.2,21:00:00
1977-05-14,G,108100,6.4,21:00:00
1977-05-27,G,108100,10.5,06:00:00
1977-09-09,G,108100,11.2,18:00:00
1978-01-05,G,108100,-8.3,15:00:00
1978-02-19,G,108100,-13.3,03:00:00
1978-08-05,G,108100,14.3,00:00:00
1980-01-17,G,108100,-4.3,00:00:00
1980-03-02,G,108100,-3.1,06:00:00
1981-08-18,G,108100,14.4,21:00:00
1981-10-28,G,108100,4.1,00:00:00
1981-11-08,G,108100,1.7,18:00:00
1982-02-13,G,108100,0.4,03:00:00
1982-06-12,G,108100,6.6,00:00:00
1982-07-27,G,108100,11.1,21:00:00
1982-08-28,G,108100,15.6,09:00:00
1983-02-08,G,108100,-8.0,00:00:00
1983-06-25,G,108100,11.1,12:00:00
1984-03-18,G,108100,-5.0,06:00:00
1984-07-03,G,108100,16.0,15:00:00
1985-01-24,G,108100,-6.7,06:00:00
1985-12-14,G,108100,-0.9,15:00:00
1986-02-09,G,108100,-11.0,09:00:00
1986-04-25,G,108100,7.0,09:00:00
1987-02-21,G,108100,-3.4,06:00:00
1987-04-20,G,108100,1.8,15:00:00
1987-08-30,G,108100,10.2,18:00:00
1987-09-16,G,108100,9.3,09:00:00
1988-03-24,G,108100,-1.3,06:00:00
1988-05-19,G,108100,11.0,18:00:00
1989-02-27,G,108100,2.7,06:00:00
1990-05-09,G,108100,11.8,00:00:00
1990-05-18,G,108100,8.2,18:00:00
1990-06-05,G,108100,8.8,18:00:00
1991-02-15,G,108100,-5.1,03:00:00
1991-10-09,G,108100,10.0,00:00:00
1992-02-16,G,108100,-2.3,21:00:00
1993-02-12,G,108100,2.8,12:00:00
1993-03-28,G,108100,-2.8,06:00:00
1993-06-01,G,108100,9.1,21:00:00
1993-06-19,G,108100,13.4,06:00:00
1993-12-30,G,108100,1.3,00:00:00
1994-01-12,G,108100,-1.0,00:00:00
1994-04-10,G,108100,-1.8,21:00:00
1994-06-11,G,108100,16.2,15:00:00
1995-04-15,G,108100,6.7,00:00:00
1995-11-03,G,108100,-0.3,18:00:00
1995-11-08,G,108100,0.4,15:00:00
1963-10-23,G,108110,-1.8,06:00:00
1964-04-18,G,108110,16.0,18:00:00
1966-01-29,G,108110,-4.2,18:00:00
1966-08-17,G,108110,18.4,18:00:00
1966-11-13,G,108110,1.0,18:00:00
1966-11-19,G,108110,-0.4,12:00:00
1967-02-10,G,108110,2.0,12:00:00
1968-01-25,G,108110,-2.8,12:00:00
1969-09-29,G,108110,9.0,18:00:00
1972-12-12,G,108110,1.8,12:00:00
1973-04-26,G,108110,2.2,18:00:00
1974-06-24,G,108110,16.2,12:00:00
1976-06-02,G,108110,8.2,18:00:00
1976-06-30,G,108110,18.1,06:00:00
1982-05-19,G,108110,8.7,06:00:00
1982-07-17,G,108110,26.4,12:00:00
1983-07-01,G,108110,15.5,06:00:00
1984-02-15,G,108110,1.5,12:00:00
1984-05-30,G,108110,15.7,12:00:00
1986-01-16,G,108110,-11.3,06:00:00
1986-05-23,G,108110,14.7,18:00:00
1986-08-03,G,108110,21.7,12:00:00
1987-08-14,G,108110,10.4,06:00:00
1988-08-08,G,108110,15.0,06:00:00
1989-03-18,G,108110,5.0,12:00:00
1991-06-07,G,108110,14.9,18:00:00
1992-09-09,G,108110,6.9,06:00:00
1999-06-23,G,108110,8.5,12:00:00
1999-07-17,G,108110,17.4,18:00:00
2001-07-19,G,108110,15.0,06:00:00
2002-03-15,G,108110,-8.0,06:00:00
2003-03-17,G,108110,7.8,18:00:00
2004-08-16,G,108110,16.8,12:00:00
2005-06-01,G,108110,10.8,18:00:00
2005-07-10,G,108110,18.9,06:00:00
2006-06-26,G,108110,14.7,06:00:00
2007-09-27,G,108110,10.3,12:00:00
2008-09-27,G,108110,14.0,12:00:00
2009-01-28,G,108110,-0.5,18:00:00
2009-02-10,G,108110,-7.7,18:00:00
2009-06-15,G,108110,8.6,06:00:00
2010-06-20,G,108110,13.5,18:00:00
2011-01-06,G,108110,-1.9,06:00:00
2011-05-15,G,108110,8.9,18:00:00
2012-07-30,G,108110,22.9,12:00:00
2013-07-12,G,108110,14.6,06:00:00
2013-08-04,G,108110,18.1,06:00:00
2015-01-07,G,108110,0.1,12:00:00
2015-09-26,G,108110,8.0,06:00:00
2016-05-16,G,108110,5.6,06:00:00
1951-01-17,Y,108170,-0.7,06:00:00
1952-01-02,Y,108170,0.6,18:00:00
1952-05-30,Y,108170,6.2,06:00:00
1956-03-03,Y,108170,-6.2,18:00:00
1956-03-05,Y,108170,-4.5,06:00:00
1956-03-27,Y,108170,2.8,12:00:00
1957-10-02,Y,108170,4.0,06:00:00
1958-06-10,Y,108170,6.3,18:00:00
1958-07-07,Y,108170,14.7,12:00:00
1959-08-21,Y,108170,23.5,12:00:00
1959-09-26,Y,108170,5.5,06:00:00
1959-12-21,Y,108170,5.2,18:00:00
1960-05-03,Y,108170,1.7,06:00:00
1961-11-19,G,108170,1.2,06:00:00
1963-03-07,G,108170,0.2,06:00:00
1964-07-25,G,108170,19.0,12:00:00
1964-11-20,G,108170,1.6,12:00:00
1965-03-15,G,108170,-1.5,06:00:00
1968-05-25,G,108170,5.3,06:00:00
1968-08-12,G,108170,16.1,06:00:00
1989-01-07,G,108170,0.0,03:00:00
1989-02-01,G,108170,3.5,21:00:00
1989-03-20,G,108170,1.0,06:00:00
1989-04-03,G,108170,-1.3,03:00:00
1989-04-08,G,108170,1.0,06:00:00
1989-04-10,G,108170,3.7,15:00:00
1989-04-30,G,108170,4.8,12:00:00
1989-07-18,G,108170,13.5,09:00:00
1989-10-28,G,108170,7.4,18:00:00
1989-11-28,G,108170,-1.5,12:00:00
1990-08-20,G,108170,15.0,00:00:00
1991-04-01,G,108170,3.3,21:00:00
1991-05-19,G,108170,10.0,15:00:00
1991-05-30,G,108170,10.3,15:00:00
1991-12-20,G,108170,3.4,09:00:00
1965-08-08,Y,108300,11.0,09:00:00
1966-03-19,G,108300,-6.9,06:00:00
1966-04-07,Y,108300,0.0,03:00:00
1966-05-11,G,108300,1.0,06:00:00
1966-06-03,G,108300,10.2,18:00:00
1967-07-28,G,108300,18.8,12:00:00
1968-01-01,G,108300,-6.2,12:00:00
1968-11-05,G,108300,-0.6,12:00:00
1968-12-12,Y,108300,2.0,09:00:00
1969-08-06,Y,108300,17.0,03:00:00
1970-06-23,Y,108300,14.0,15:00:00
1970-09-23,Y,108300,9.0,03:00:00
1971-05-19,Y,108300,9.0,03:00:00
1971-10-17,G,108300,6.0,12:00:00
1973-01-26,G,108300,3.6,15:00:00
1973-02-17,G,108300,1.4,18:00:00
1973-05-27,G,108300,7.8,06:00:00
1976-02-15,G,108300,-5.8,12:00:00
1976-02-22,G,108300,-3.2,09:00:00
1976-05-17,G,108300,6.8,15:00:00
1976-12-13,G,108300,-2.6,03:00:00
1977-09-09,G,108300,11.0,18:00:00
1977-10-29,G,108300,9.0,06:00:00
1978-05-18,G,108300,5.0,18:00:00
1979-09-25,G,108300,10.6,18:00:00
1942-11-05,Y,108320,1.5,18:00:00
1943-07-10,Y,108320,14.6,18:00:00
1943-12-07,Y,108320,2.6,07:00:00
1944-09-18,Y,108320,11.6,18:00:00
1949-10-24,Y,108320,6.8,18:00:00
1952-02-03,Y,108320,0.2,06:00:00
1953-02-20,Y,108320,-12.0,06:00:00
1954-04-16,Y,108320,1.4,18:00:00
1955-09-25,Y,108320,14.9,12:00:00
1955-12-19,Y,108320,-4.9,18:00:00
1957-03-24,Y,108320,-18.8,06:00:00
1958-04-22,Y,108320,2.0,12:00:00
1958-10-28,Y,108320,5.0,06:00:00
1958-12-28,Y,108320,0.0,18:00:00
1961-08-03,Y,108320,14.0,03:00:00
1961-09-03,Y,108320,13.0,15:00:00
1962-01-27,G,108320,-4.0,12:00:00
1963-02-21,Y,108320,-3.0,15:00:00
1964-02-18,Y,108320,-10.0,15:00:00
1964-02-23,G,108320,-5.3,06:00:00
1964-08-06,G,108320,13.1,12:00:00
1964-10-03,G,108320,7.4,06:00:00
1964-12-04,Y,108320,-0.1,15:00:00
1965-04-29,Y,108320,4.0,15:00:00
1966-06-05,Y,108320,14.0,15:00:00
1967-01-27,Y,108320,-10.0,15:00:00
1967-10-13,G,108320,8.8,12:00:00
1968-03-12,Y,108320,-3.0,15:00:00
1968-04-04,G,108320,1.8,06:00:00
1968-11-21,Y,108320,0.0,09:00:00
1969-02-08,G,108320,-1.4,12:00:00
1969-08-29,Y,108320,13.0,09:00:00
1970-02-27,Y,108320,-14.0,03:00:00
1970-05-07,G,108320,1.4,18:00:00
1971-03-26,Y,108320,-1.0,03:00:00
1971-07-18,Y,108320,12.0,03:00:00
1971-10-11,Y,108320,15.0,09:00:00
1972-02-21,Y,108320,-0.1,15:00:00
1972-12-20,G,108320,3.9,18:00:00
1973-01-03,G,108320,4.4,03:00:00
1973-07-30,G,108320,18.0,18:00:00
1974-03-22,G,108320,1.1,03:00:00
1974-10-20,G,108320,5.4,15:00:00
1975-03-25,G,108320,3.6,15:00:00
1975-09-11,G,108320,12.4,06:00:00
1975-12-01,G,108320,1.2,09:00:00
1975-12-06,G,108320,2.8,18:00:00
1976-01-03,G,108320,-3.0,15:00:00
1976-12-03,G,108320,-3.4,03:00:00
1978-10-23,G,108320,3.5,09:00:00
1978-11-04,G,108320,7.2,15:00:00
1978-12-08,G,108320,-2.8,03:00:00
1979-06-23,G,108320,23.0,09:00:00
1979-10-11,G,108320,12.7,09:00:00
1980-07-29,G,108320,20.2,06:00:00
1982-04-22,G,108320,-0.4,03:00:00
1982-09-01,G,108320,12.9,06:00:00
1983-01-20,G,108320,-3.0,03:00:00
1983-03-22,G,108320,-0.7,18:00:00
1983-04-19,G,108320,6.0,15:00:00
1983-10-26,G,108320,10.0,15:00:00
1985-02-14,G,108320,-14.3,03:00:00
1985-02-20,G,108320,-12.8,12:00:00
1985-03-17,G,108320,-3.7,21:00:00
1985-03-19,G,108320,-4.7,18:00:00
1985-08-12,G,108320,13.1,00:00:00
1985-11-02,G,108320,4.6,12:00:00
1986-01-14,G,108320,0.2,09:00:00
1986-02-15,G,108320,-9.6,21:00:00
1986-03-28,G,108320,2.0,21:00:00
1986-05-11,G,108320,7.9,12:00:00
1986-08-30,G,108320,10.6,06:00:00
1987-02-07,G,108320,-4.8,06:00:00
1987-02-14,G,108320,0.0,09:00:00
1987-03-21,G,108320,-1.0,15:00:00
1987-07-02,G,108320,16.2,09:00:00
1987-07-23,G,108320,16.8,21:00:00
1987-09-06,G,108320,16.0,12:00:00
1987-09-27,G,108320,9.2,15:00:00
1987-10-23,G,108320,7.8,21:00:00
1988-02-03,G,108320,1.4,21:00:00
1988-10-15,G,108320,7.6,03:00:00
1989-05-20,G,108320,10.4,12:00:00
1989-08-15,G,108320,21.4,12:00:00
1990-01-09,G,108320,2.9,15:00:00
1990-05-10,G,108320,10.8,21:00:00
1990-07-23,G,108320,13.2,00:00:00
1990-09-22,G,108320,9.1,21:00:00
1990-10-11,G,108320,7.0,03:00:00
1990-11-15,G,108320,2.3,09:00:00
1992-01-05,G,108320,1.3,12:00:00
1992-02-03,G,108320,1.6,18:00:00
1992-04-11,G,108320,3.3,12:00:00
1992-09-18,G,108320,10.8,09:00:00
1993-02-14,G,108320,-2.3,06:00:00
1993-05-07,G,108320,11.2,21:00:00
1993-10-25,G,108320,6.6,18:00:00
1993-11-25,G,108320,-0.2,12:00:00
1993-12-04,G,108320,1.7,03:00:00
1994-01-13,G,108320,3.2,15:00:00
1994-10-24,G,108320,8.0,03:00:00
1994-11-09,G,108320,4.0,03:00:00
1994-11-11,G,108320,-0.5,15:00:00
1995-12-03,Y,108320,0.2,20:00:00
1995-12-25,G,108320,-6.7,00:00:00
1995-12-29,G,108320,-7.2,15:00:00
1996-01-25,Y,108320,-5.3,01:00:00
1996-03-24,Y,108320,-3.1,19:00:00
1996-04-16,Y,108320,0.8,05:00:00
1996-06-06,Y,108320,15.5,16:00:00
1996-07-07,Y,108320,14.6,16:00:00
1997-03-11,Y,108320,2.2,22:00:00
1997-05-12,Y,108320,10.3,08:00:00
1997-05-16,G,108320,8.7,09:00:00
1997-06-29,Y,108320,16.0,22:00:00
1997-08-14,Y,108320,16.2,16:00:00
1997-09-06,G,108320,16.5,09:00:00
1997-09-22,Y,108320,10.3,16:00:00
1997-10-16,Y,108320,2.6,23:00:00
1997-12-25,G,108320,2.1,12:00:00
1997-12-29,G,108320,0.3,15:00:00
1998-03-19,G,108320,-1.6,06:00:00
1998-04-03,Y,108320,-1.8,11:00:00
1998-06-08,G,108320,16.2,18:00:00
1998-07-09,Y,108320,16.7,22:00:00
1998-07-21,Y,108320,14.9,04:00:00
1998-09-02,G,108320,8.5,21:00:00
1998-11-03,Y,108320,2.0,13:00:00
1998-11-09,Y,108320,0.4,22:00:00
1998-11-18,G,108320,-0.4,18:00:00
1999-02-07,G,108320,-7.6,03:00:00
1999-03-04,Y,108320,-2.2,01:00:00
1999-03-14,G,108320,0.1,15:00:00
1999-03-15,Y,108320,-0.1,07:00:00
1999-04-07,G,108320,5.1,03:00:00
1999-04-14,Y,108320,5.3,13:00:00
1999-05-31,Y,108320,11.2,23:00:00
1999-06-08,Y,108320,18.9,10:00:00
1999-11-18,Y,108320,3.9,11:00:00
2000-01-02,Y,108320,1.2,23:00:00
2000-01-17,G,108320,2.2,15:00:00
2000-03-19,Y,108320,2.9,19:00:00
2000-04-09,Y,108320,1.7,16:00:00
2000-06-14,G,108320,14.7,09:00:00
2000-08-08,G,108320,14.7,18:00:00
2000-09-11,Y,108320,12.2,23:00:00
2000-10-13,Y,108320,9.7,17:00:00
2000-11-01,G,108320,9.1,12:00:00
2001-01-05,Y,108320,1.9,08:00:00
2001-01-11,G,108320,-1.1,03:00:00
